ticker,date,open,high,low,close,adjustedClose,volume,source,archiveStatus,fetchedAt,priceDataQuality,closePriceType,fallbackUsed
SOXL,2026-03-30,47.86000061035156,48.290000915527344,39.52000045776367,40.619998931884766,40.619998931884766,139746200,YFINANCE_FALLBACK,SAVED,2026-06-06T06:47:30.775523+00:00,BASIC_DAILY_OHLCV,adjustedClose,True
SOXL,2026-03-31,42.880001068115234,48.18000030517578,42.61000061035156,47.90999984741211,47.90999984741211,138002100,YFINANCE_FALLBACK,SAVED,2026-06-06T06:47:30.775523+00:00,BASIC_DAILY_OHLCV,adjustedClose,True
SOXL,2026-04-01,50.040000915527344,54.09000015258789,49.619998931884766,52.2599983215332,52.2599983215332,121955600,YFINANCE_FALLBACK,SAVED,2026-06-06T06:47:30.775523+00:00,BASIC_DAILY_OHLCV,adjustedClose,True
SOXL,2026-04-02,46.060001373291016,53.06999969482422,46.04999923706055,52.75,52.75,104471700,YFINANCE_FALLBACK,SAVED,2026-06-06T06:47:30.775523+00:00,BASIC_DAILY_OHLCV,adjustedClose,True
SOXL,2026-04-06,53.75,55.599998474121094,52.880001068115234,54.810001373291016,54.810001373291016,68780400,YFINANCE_FALLBACK,SAVED,2026-06-06T06:47:30.775523+00:00,BASIC_DAILY_OHLCV,adjustedClose,True
SOXL,2026-04-07,54.31999969482422,56.599998474121094,52.130001068115234,56.54999923706055,56.54999923706055,107326500,YFINANCE_FALLBACK,SAVED,2026-06-06T06:47:30.775523+00:00,BASIC_DAILY_OHLCV,adjustedClose,True
SOXL,2026-04-08,66.33000183105469,67.9800033569336,63.560001373291016,67.5,67.5,111697300,YFINANCE_FALLBACK,SAVED,2026-06-06T06:47:30.775523+00:00,BASIC_DAILY_OHLCV,adjustedClose,True
SOXL,2026-04-09,68.12000274658203,72.27999877929688,68.12000274658203,71.9800033569336,71.9800033569336,79331600,YFINANCE_FALLBACK,SAVED,2026-06-06T06:47:30.775523+00:00,BASIC_DAILY_OHLCV,adjustedClose,True
SOXL,2026-04-10,74.30000305175781,78.30000305175781,74.30000305175781,76.38999938964844,76.38999938964844,78863600,YFINANCE_FALLBACK,SAVED,2026-06-06T06:47:30.775523+00:00,BASIC_DAILY_OHLCV,adjustedClose,True
SOXL,2026-04-13,75.58999633789062,80.73999786376953,75.25,80.55999755859375,80.55999755859375,64504600,YFINANCE_FALLBACK,SAVED,2026-06-06T06:47:30.775523+00:00,BASIC_DAILY_OHLCV,adjustedClose,True
SOXL,2026-04-14,83.2699966430664,85.56999969482422,80.70999908447266,85.30999755859375,85.30999755859375,61657000,YFINANCE_FALLBACK,SAVED,2026-06-06T06:47:30.775523+00:00,BASIC_DAILY_OHLCV,adjustedClose,True
SOXL,2026-04-15,84.66000366210938,85.9800033569336,79.76000213623047,85.95999908447266,85.95999908447266,68425400,YFINANCE_FALLBACK,SAVED,2026-06-06T06:47:30.775523+00:00,BASIC_DAILY_OHLCV,adjustedClose,True
SOXL,2026-04-16,85.01000213623047,89.38999938964844,83.30999755859375,88.37000274658203,88.37000274658203,63777500,YFINANCE_FALLBACK,SAVED,2026-06-06T06:47:30.775523+00:00,BASIC_DAILY_OHLCV,adjustedClose,True
SOXL,2026-04-17,93.19999694824219,94.75,90.66000366210938,94.68000030517578,94.68000030517578,67081400,YFINANCE_FALLBACK,SAVED,2026-06-06T06:47:30.775523+00:00,BASIC_DAILY_OHLCV,adjustedClose,True
SOXL,2026-04-20,95.97000122070312,96.93000030517578,92.02999877929688,95.94000244140625,95.94000244140625,49367800,YFINANCE_FALLBACK,SAVED,2026-06-06T06:47:30.775523+00:00,BASIC_DAILY_OHLCV,adjustedClose,True
SOXL,2026-04-21,97.97000122070312,99.94999694824219,95.31999969482422,98.08999633789062,98.08999633789062,65206900,YFINANCE_FALLBACK,SAVED,2026-06-06T06:47:30.775523+00:00,BASIC_DAILY_OHLCV,adjustedClose,True
SOXL,2026-04-22,102.94000244140625,106.08999633789062,99.5999984741211,105.63999938964844,105.63999938964844,58165200,YFINANCE_FALLBACK,SAVED,2026-06-06T06:47:30.775523+00:00,BASIC_DAILY_OHLCV,adjustedClose,True
SOXL,2026-04-23,108.62000274658203,116.7699966430664,107.45999908447266,112.7699966430664,112.7699966430664,96510200,YFINANCE_FALLBACK,SAVED,2026-06-06T06:47:30.775523+00:00,BASIC_DAILY_OHLCV,adjustedClose,True
SOXL,2026-04-24,125.20999908447266,130.1199951171875,120.23999786376953,128.32000732421875,128.32000732421875,83092400,YFINANCE_FALLBACK,SAVED,2026-06-06T06:47:30.775523+00:00,BASIC_DAILY_OHLCV,adjustedClose,True
SOXL,2026-04-27,128.3300018310547,129.58999633789062,117.79000091552734,123.38999938964844,123.38999938964844,73334600,YFINANCE_FALLBACK,SAVED,2026-06-06T06:47:30.775523+00:00,BASIC_DAILY_OHLCV,adjustedClose,True
SOXL,2026-04-28,108.75,115.62000274658203,103.98999786376953,109.55999755859375,109.55999755859375,94099700,YFINANCE_FALLBACK,SAVED,2026-06-06T06:47:30.775523+00:00,BASIC_DAILY_OHLCV,adjustedClose,True
SOXL,2026-04-29,114.76000213623047,118.31999969482422,112.30000305175781,117.97000122070312,117.97000122070312,55503700,YFINANCE_FALLBACK,SAVED,2026-06-06T06:47:30.775523+00:00,BASIC_DAILY_OHLCV,adjustedClose,True
SOXL,2026-04-30,122.80999755859375,127.44999694824219,117.5,126.9800033569336,126.9800033569336,58536700,YFINANCE_FALLBACK,SAVED,2026-06-06T06:47:30.775523+00:00,BASIC_DAILY_OHLCV,adjustedClose,True
SOXL,2026-05-01,124.38999938964844,131.3800048828125,121.66000366210938,130.39999389648438,130.39999389648438,40940300,YFINANCE_FALLBACK,SAVED,2026-06-06T06:47:30.775523+00:00,BASIC_DAILY_OHLCV,adjustedClose,True
SOXL,2026-05-04,132.1999969482422,133.6699981689453,123.80000305175781,127.55000305175781,127.55000305175781,46455700,YFINANCE_FALLBACK,SAVED,2026-06-06T06:47:30.775523+00:00,BASIC_DAILY_OHLCV,adjustedClose,True
SOXL,2026-05-05,135.0,147.25999450683594,134.02000427246094,144.16000366210938,144.16000366210938,52130100,YFINANCE_FALLBACK,SAVED,2026-06-06T06:47:30.775523+00:00,BASIC_DAILY_OHLCV,adjustedClose,True
SOXL,2026-05-06,157.83999633789062,166.0,149.05999755859375,165.85000610351562,165.85000610351562,65579200,YFINANCE_FALLBACK,SAVED,2026-06-06T06:47:30.775523+00:00,BASIC_DAILY_OHLCV,adjustedClose,True
SOXL,2026-05-07,162.1199951171875,162.89999389648438,147.61000061035156,152.10000610351562,152.10000610351562,72375200,YFINANCE_FALLBACK,SAVED,2026-06-06T06:47:30.775523+00:00,BASIC_DAILY_OHLCV,adjustedClose,True
SOXL,2026-05-08,163.0,177.5,161.50999450683594,176.94000244140625,176.94000244140625,47016500,YFINANCE_FALLBACK,SAVED,2026-06-06T06:47:30.775523+00:00,BASIC_DAILY_OHLCV,adjustedClose,True
SOXL,2026-05-11,181.0,191.2899932861328,178.94000244140625,190.4199981689453,190.4199981689453,50496000,YFINANCE_FALLBACK,SAVED,2026-06-06T06:47:30.775523+00:00,BASIC_DAILY_OHLCV,adjustedClose,True
SOXL,2026-05-12,177.6199951171875,182.24000549316406,150.5800018310547,172.52000427246094,172.52000427246094,91705600,YFINANCE_FALLBACK,SAVED,2026-06-06T06:47:30.775523+00:00,BASIC_DAILY_OHLCV,adjustedClose,True
SOXL,2026-05-13,183.83999633789062,188.49000549316406,172.25999450683594,184.24000549316406,184.24000549316406,59522300,YFINANCE_FALLBACK,SAVED,2026-06-06T06:47:30.775523+00:00,BASIC_DAILY_OHLCV,adjustedClose,True
SOXL,2026-05-14,182.6699981689453,189.55999755859375,178.27999877929688,186.19000244140625,186.19000244140625,43319000,YFINANCE_FALLBACK,SAVED,2026-06-06T06:47:30.775523+00:00,BASIC_DAILY_OHLCV,adjustedClose,True
SOXL,2026-05-15,167.0,174.39999389648438,161.13999938964844,164.17999267578125,164.17999267578125,62126600,YFINANCE_FALLBACK,SAVED,2026-06-06T06:47:30.775523+00:00,BASIC_DAILY_OHLCV,adjustedClose,True
SOXL,2026-05-18,172.9499969482422,174.61000061035156,142.69000244140625,151.75,151.75,75610500,YFINANCE_FALLBACK,SAVED,2026-06-06T06:47:30.775523+00:00,BASIC_DAILY_OHLCV,adjustedClose,True
SOXL,2026-05-19,141.24000549316406,160.60000610351562,135.02000427246094,151.88999938964844,151.88999938964844,85384000,YFINANCE_FALLBACK,SAVED,2026-06-06T06:47:30.775523+00:00,BASIC_DAILY_OHLCV,adjustedClose,True
SOXL,2026-05-20,161.0,173.6999969482422,161.0,173.1999969482422,173.1999969482422,58913200,YFINANCE_FALLBACK,SAVED,2026-06-06T06:47:30.775523+00:00,BASIC_DAILY_OHLCV,adjustedClose,True
SOXL,2026-05-21,171.25999450683594,179.97000122070312,168.22999572753906,178.38999938964844,178.38999938964844,52278700,YFINANCE_FALLBACK,SAVED,2026-06-06T06:47:30.775523+00:00,BASIC_DAILY_OHLCV,adjustedClose,True
SOXL,2026-05-22,184.8000030517578,195.27000427246094,183.33999633789062,190.55999755859375,190.55999755859375,45133000,YFINANCE_FALLBACK,SAVED,2026-06-06T06:47:30.775523+00:00,BASIC_DAILY_OHLCV,adjustedClose,True
SOXL,2026-05-26,211.3800048828125,228.5,209.88999938964844,225.7899932861328,225.7899932861328,52533000,YFINANCE_FALLBACK,SAVED,2026-06-06T06:47:30.775523+00:00,BASIC_DAILY_OHLCV,adjustedClose,True
SOXL,2026-05-27,242.66000366210938,242.66000366210938,204.0,217.97999572753906,217.97999572753906,74732700,YFINANCE_FALLBACK,SAVED,2026-06-06T06:47:30.775523+00:00,BASIC_DAILY_OHLCV,adjustedClose,True
SOXL,2026-05-28,219.0,231.88999938964844,207.55999755859375,224.6300048828125,224.6300048828125,47153500,YFINANCE_FALLBACK,SAVED,2026-06-06T06:47:30.775523+00:00,BASIC_DAILY_OHLCV,adjustedClose,True
SOXL,2026-05-29,231.82000732421875,239.07000732421875,218.55999755859375,224.33999633789062,224.33999633789062,37035700,YFINANCE_FALLBACK,SAVED,2026-06-06T06:47:30.775523+00:00,BASIC_DAILY_OHLCV,adjustedClose,True
SOXL,2026-06-01,217.27000427246094,234.05999755859375,210.13999938964844,227.02999877929688,227.02999877929688,37499600,YFINANCE_FALLBACK,SAVED,2026-06-06T06:47:30.775523+00:00,BASIC_DAILY_OHLCV,adjustedClose,True
SOXL,2026-06-02,243.17999267578125,267.0799865722656,238.82000732421875,266.32000732421875,266.32000732421875,42799700,YFINANCE_FALLBACK,SAVED,2026-06-06T06:47:30.775523+00:00,BASIC_DAILY_OHLCV,adjustedClose,True
SOXL,2026-06-03,281.4700012207031,284.5799865722656,257.260009765625,280.5400085449219,280.5400085449219,49817200,YFINANCE_FALLBACK,SAVED,2026-06-06T06:47:30.775523+00:00,BASIC_DAILY_OHLCV,adjustedClose,True
SOXL,2026-06-04,242.0399932861328,274.5,228.5500030517578,262.70001220703125,262.70001220703125,59036000,YFINANCE_FALLBACK,SAVED,2026-06-06T06:47:30.775523+00:00,BASIC_DAILY_OHLCV,adjustedClose,True
SOXL,2026-06-05,230.85000610351562,233.69000244140625,181.80999755859375,182.5399932861328,182.5399932861328,106878200,YFINANCE_FALLBACK,SAVED,2026-06-06T06:47:30.775523+00:00,BASIC_DAILY_OHLCV,adjustedClose,True
SMH,2026-01-02,368.95001220703125,376.3399963378906,368.8399963378906,373.29998779296875,373.29998779296875,8972400,YFINANCE_FALLBACK,SAVED,2026-06-06T06:47:30.775523+00:00,BASIC_DAILY_OHLCV,adjustedClose,True
SMH,2026-01-05,381.7200012207031,383.989990234375,376.94000244140625,377.5899963378906,377.5899963378906,9071300,YFINANCE_FALLBACK,SAVED,2026-06-06T06:47:30.775523+00:00,BASIC_DAILY_OHLCV,adjustedClose,True
SMH,2026-01-06,382.3999938964844,389.3699951171875,382.1400146484375,387.6199951171875,387.6199951171875,10201200,YFINANCE_FALLBACK,SAVED,2026-06-06T06:47:30.775523+00:00,BASIC_DAILY_OHLCV,adjustedClose,True
SMH,2026-01-07,385.20001220703125,387.80999755859375,383.5899963378906,385.0199890136719,385.0199890136719,6058900,YFINANCE_FALLBACK,SAVED,2026-06-06T06:47:30.775523+00:00,BASIC_DAILY_OHLCV,adjustedClose,True
SMH,2026-01-08,384.55999755859375,384.739990234375,375.8599853515625,378.9800109863281,378.9800109863281,5724000,YFINANCE_FALLBACK,SAVED,2026-06-06T06:47:30.775523+00:00,BASIC_DAILY_OHLCV,adjustedClose,True
SMH,2026-01-09,382.2799987792969,390.8800048828125,380.0799865722656,389.2200012207031,389.2200012207031,6490800,YFINANCE_FALLBACK,SAVED,2026-06-06T06:47:30.775523+00:00,BASIC_DAILY_OHLCV,adjustedClose,True
SMH,2026-01-12,385.6700134277344,391.9800109863281,385.6700134277344,390.6600036621094,390.6600036621094,5532000,YFINANCE_FALLBACK,SAVED,2026-06-06T06:47:30.775523+00:00,BASIC_DAILY_OHLCV,adjustedClose,True
SMH,2026-01-13,392.2699890136719,396.1000061035156,390.3800048828125,391.5299987792969,391.5299987792969,5281600,YFINANCE_FALLBACK,SAVED,2026-06-06T06:47:30.775523+00:00,BASIC_DAILY_OHLCV,adjustedClose,True
SMH,2026-01-14,388.9599914550781,389.3399963378906,383.80999755859375,388.3500061035156,388.3500061035156,6696500,YFINANCE_FALLBACK,SAVED,2026-06-06T06:47:30.775523+00:00,BASIC_DAILY_OHLCV,adjustedClose,True
SMH,2026-01-15,401.07000732421875,403.6199951171875,396.1199951171875,396.4100036621094,396.4100036621094,9948100,YFINANCE_FALLBACK,SAVED,2026-06-06T06:47:30.775523+00:00,BASIC_DAILY_OHLCV,adjustedClose,True
